company_permalink;company_name;company_category_code;company_country_code;company_state_code;company_region;company_city;acquirer_permalink;acquirer_name;acquirer_category_code;acquirer_country_code;acquirer_state_code;acquirer_region;acquirer_city;price_amount;id
/company/i-plexus-solutions;i-Plexus Solutions;;USA;TX;San Antonio;San Antonio;/company/open-ec-technologies;Open EC Technologies;software;CAN;;Vancouver;"North Vancouver; BC";;2975
/company/i-c-bleu;i.c.bleu;consulting;;;unknown;;/company/cs3-technology;CS3 Technology;consulting;USA;OK;Tulsa;Tulsa;;2976
/company/i2;i2;software;USA;VA;Washington DC;McLean;/company/ibm;IBM;software;USA;NY;New York;Armonk;;2977
/company/i2-tech;I2 Technologies;software;USA;TX;Dallas;Dallas;/company/jda-software;JDA Software;;USA;AZ;Phoenix;Scottsdale;604000000;2978
/company/iamaze;iAmaze;web;USA;MA;Boston;Waltham;/company/aol;AOL;news;USA;NY;New York;New York;;2979
/company/iarchives;iArchives;software;USA;UT;Salt Lake City;Lindon;/company/ancestry-com;Ancestry;ecommerce;USA;UT;Salt Lake City;Provo;27000000;2980
/company/ias;IAS;;USA;TX;Austin;Leander;/company/genstar-capital;Genstar Capital;;USA;CA;SF Bay;San Francisco;;2981
/company/iaso;IASO;software;NLD;;unknown;EMMELOORD;/company/gfi;GFI Software;software;MLT;;San Gwann;San Gwann;;2982
/company/ibasis;iBasis;mobile;USA;MA;Boston;Burlington;/company/kpn;KPN;mobile;NLD;;The Hague;The Hague;93300000;2983
/company/ibeatyou;ibeatyou;games_video;USA;CA;Los Angeles;Santa Monica;/company/photobucket;Photobucket;web;USA;CO;Denver;Denver;;2984
/company/ibg;IBG;;;;unknown;;/company/novetta-solutions;Novetta Solutions;;USA;VA;Washington DC;Vienna;;2985
/company/ibis-biosciences;Ibis Biosciences;biotech;USA;CA;San Diego;Carlsbad;/company/abbott;Abbott Labs;biotech;USA;IL;Chicago;Des Plaines;215000000;2986
/company/ibrix;IBRIX;software;USA;MA;Boston;Billerica;/company/hewlett-packard;Hewlett-Packard;web;USA;CA;SF Bay;Palo Alto;;2987
/company/ibs-software-services-p;IBS Software Services (P);software;IND;;Trivandrum;Trivandrum;/company/visaer;VISaer;software;USA;MA;Boston;Andover;5220000;2988
/company/icagen;ICAgen;biotech;USA;NC;Raleigh-Durham;Durham;/company/pfizer;Pfizer;biotech;USA;NY;New York;New York;56000000;2989
/company/icat;iCat;;USA;CO;Denver;Boulder;/company/intel;Intel;hardware;USA;CA;SF Bay;Santa Clara;;2990
/company/ice-risk-management;ICE Risk Management;;;;unknown;;/company/sungard;SunGard;software;USA;PA;Philadelphia;Wayne;;2991
/company/icentera;iCentera;software;USA;MN;Minneapolis;Burnsville;/company/callidus-software;CallidusCloud;software;USA;CA;SF Bay;Pleasanton;;2992
/company/icera;Icera;mobile;GBR;;Bristol;Bristol;/company/nvidia;Nvidia;hardware;USA;CA;SF Bay;Santa Clara;367000000;2993
/company/icerocket;IceRocket;search;USA;TX;Dallas;Dallas;/company/meltwater;Meltwater;software;USA;CA;SF Bay;San Francisco;;2994
/company/icg-america-inc;"ICG America; Inc.";ecommerce;USA;TX;Austin;Austin;/company/texas-irons;Texas Irons;;;;unknown;;;2995
/company/ichange;iChange;health;USA;CA;Los Angeles;Pasadena;/company/herbalife-ltd;Herbalife Ltd;other;IND;;Gurgaon;Gurgaon;;2996
/company/icircular;iCircular;;;;unknown;;/company/wanderful-media;Wanderful Media;advertising;USA;CA;SF Bay;Los Gatos;;2997
/company/icomm;Icomm;software;USA;ME;Saugus;Saugus;/company/redzone-robotics;RedZone Robotics;semiconductor;USA;PA;Pittsburg;Pittsburgh;;2998
/company/icon-scm;icon-scm;hardware;DEU;;Karlsruhe;Karlsruhe;/company/e2open;E2open;;USA;CA;SF Bay;Foster City;34000000;2999
/company/iconclude;iConclude;enterprise;USA;WA;Seattle;Bellevue;/company/opsware;Opsware;software;USA;CA;SF Bay;Sunnyvale;53000000;3000
/company/icongo;iCongo;;;;unknown;;/company/hybris;hybris;enterprise;DEU;;Muenchen;Muenchen;;3001
/company/iconix-biosciences;Iconix Biosciences;biotech;;;unknown;;/company/entelos;Entelos;biotech;USA;CA;SF Bay;San Mateo;39100000;3002
/company/icontact;iContact;messaging;USA;NC;Raleigh-Durham;Morrisville;/company/vocus;Vocus;software;USA;MD;Washington DC;Beltsville;169000000;3003
/company/icop-digital;ICOP Digital;;USA;KS;Kansas City;Lenexa;/company/safety-vision;Safety Vision;;USA;TX;Houston;Houston;;3004
/company/icq;ICQ;public_relations;;;unknown;;/company/hiplogic;HipLogic;mobile;USA;CA;SF Bay;Fremont;187500000;3005
/company/icrossing;iCrossing;advertising;GBR;;London;"Brighton; BN1 1ND";/company/hearstcorporation;Hearst Corporation;web;USA;CA;TBD;;325000000;3006
/company/icuc-moderation-services;ICUC Moderation Services;software;CAN;;Winnipeg;"Winnipeg; Manitoba";/company/iprospect;iProspect;software;USA;MA;Boston;Watertown;;3007
/company/icx-technologies;ICx Technologies;;USA;VA;Washington DC;Arlington;/company/flir-systems;FLIR Systems;hardware;USA;OR;Portland;Wilsonville;268000000;3008
/company/id-analytics;ID Analytics;enterprise;USA;CA;San Diego;San Diego;/company/lifelock;LifeLock;security;USA;AZ;Phoenix;Tempe;;3009
/company/id7;ID7;;;;unknown;;/company/fusion-io;Fusion-io;enterprise;USA;UT;Salt Lake City;Salt Lake City;;3010
/company/idayo-investor;iDayo Investor;software;USA;FL;Palm Beach;West Palm Beach;/company/idayo-international;iDayo International;software;USA;NV;Nevada - Other;;2800000;3011
/company/idea-bounty;Idea Bounty;consulting;ZAF;;Cape Town;Cape Town;/company/42engines;42Engines;consulting;ZAF;;Cape Town;Cape Town;;3012
/company/ideacast;IdeaCast;;;;unknown;;/company/rmg-networks;RMG Networks;advertising;USA;TX;Dallas;Plano;;3013
/company/ideacodes;Ideacodes;web;USA;CA;SF Bay;San Francisco;/company/adobe-systems;Adobe Systems;software;USA;CA;SF Bay;San Jose;;3014
/company/ideal-bite;Ideal Bite;web;USA;CA;SF Bay;San Francisco;/company/the-walt-disney-company;The Walt Disney Company;games_video;USA;CA;Los Angeles;Burbank;20000000;3015
/company/ideal-toy;Ideal Toy;;;;unknown;;/company/cbs;CBS;news;USA;CA;California - Other;;;3016
/company/ideas;IDeaS;software;USA;MN;Minneapolis;Minneapolis;/company/sas;SAS;software;USA;NC;Raleigh-Durham;Cary;;3017
/company/ideatango;IdeaTango;software;USA;TX;Dallas;Dallas;/company/inventbay-com;InventBay.com;software;USA;TX;Houston;Houston;;3018
/company/ideeli;ideeli;ecommerce;USA;NY;New York;New York;/company/groupon;Groupon;web;USA;IL;Chicago;Chicago;43000000;3019
/company/ident-technology;IDENT Technology;software;DEU;;Wessling;Wessling;/company/microchip;Microchip;;;;unknown;;;3020
/company/identiphi;Identiphi;enterprise;USA;TX;Austin;Austin;/company/imprivata;Imprivata;security;USA;MA;Boston;Lexington;;3021
/company/identity-systems;Identity Systems;;;;unknown;;/company/informatica;Informatica;software;USA;CA;SF Bay;Redwood City;85000000;3022
/company/identum-ltd;Identum Ltd;;;;unknown;;/company/trend-micro;Trend Micro;security;IND;;New Delhi;New Delhi;;3023
/company/idex-corp;IDEX Corp;other;USA;IL;Chicago;Northbrook;/company/lexisnexis;LexisNexis;software;USA;NY;Albany;Albany;;3024
/company/idl-solutions;IDL Solutions;enterprise;USA;WI;Milwaukee;Germantown;/company/caci-international;CACI International;software;USA;VA;Washington DC;Arlington;;3025
/company/idolator;Idolator;web;;;unknown;;/company/spin-media;SpinMedia;music;USA;CA;Los Angeles;Hollywood;;3026
/company/idt-b;IDT B;search;;;unknown;;/company/netlogic-microsystems;NetLogic Microsystems;semiconductor;USA;CA;SF Bay;Mountain View;90000000;3027
/company/ife-services;IFE Services;news;GBR;;TBD;"Knutsford;Cheshire";/company/global-eagle-entertainment;Global Eagle Entertainment;other;USA;CA;Los Angeles;Westlake Village;36000000;3028
/company/igcn;IGCN;;USA;PA;Easton;Easton;/company/caretech-solutions;CareTech Solutions;;USA;MI;Detroit;Troy;;3029
/company/igene-therapeutics;iGENE Therapeutics;;JPN;;Tsukuba;Tsukuba;/company/nagase-co;Nagase & Co;biotech;JPN;;Osaka;Osaka;;3030
/company/ignite-logic;Ignite Logic;;;;unknown;;/company/google;Google;search;USA;CA;SF Bay;Mountain View;;3031
/company/igottaguide;iGottaGuide;web;USA;NY;New York;New York;/company/getyourguide;GetYourGuide;travel;CHE;;Zurich;Zurich;;3032
/company/ihound-software;iHound Software;software;USA;CA;SF Bay;Fairfax;/company/safetyweb;SafetyWeb;enterprise;USA;;United States - Other;;;3033
/company/ijet-international;iJET International;;USA;MD;Washington DC;Annapolis;/company/3i-mind;3i-MIND;;;;unknown;;;3034
/company/ilinc;iLinc;software;USA;AZ;Phoenix;Phoenix;/company/broadsoft;BroadSoft;software;USA;MD;Washington DC;Gaithersburg;;3035
/company/ilist;iList;ecommerce;;;unknown;;/company/newscorporation;News Corp;news;USA;NY;New York;New York;;3036
/company/illuminate-labs;Illuminate Labs;;SWE;;Gothenburg;Gothenburg;/company/autodesk;Autodesk;software;USA;CA;SF Bay;San Rafael;;3037
/company/illuminex;Illuminex;other;USA;PA;Philadelphia;Lancaster;/company/tubemogul;TubeMogul;advertising;USA;CA;SF Bay;Emeryville;;3038
/company/ilog;ILOG;;FRA;;Paris;Paris;/company/ibm;IBM;software;USA;NY;New York;Armonk;;3039
/company/ils-technologies;ILS Technologies;mobile;;;unknown;;/company/telit-wireless-solutions;Telit Wireless Solutions;;ITA;;Sgonico;Sgonico;8500000;3040
/company/www-iltechmap-com;iLtechMAP;;;;unknown;;/company/golan-consulting;GoLAN Consulting;consulting;USA;NY;New York - Other;;;3041
/company/ilypsa;Ilypsa;biotech;USA;CA;SF Bay;Santa Clara;/company/amgen;Amgen;biotech;USA;CA;Los Angeles;Thousand Oaks;420000000;3042
/company/image-america-inc;"Image America; Inc.";other;USA;MD;Baltimore;Towson;/company/google;Google;search;USA;CA;SF Bay;Mountain View;;3043
/company/picad-media;Image Space Media;advertising;USA;NY;New York;New York;/company/vibrantmedia;Vibrant Media;advertising;USA;NY;New York;New York;;3044
/company/imagecafe-com;ImageCafe.com;;;;unknown;;/company/networksolutions;Network Solutions;advertising;USA;VA;Washington DC;Herndon;23000000;3045
/company/imagekind;Imagekind;web;USA;NC;Raleigh-Durham;Raleigh;/company/cafepress;Cafe Press;ecommerce;USA;CA;SF Bay;San Mateo;8400000;3046
/company/imagepoint;ImagePoint;;;;unknown;;/company/linguanext;LinguaNext;software;USA;CA;SF Bay;San Jose;;3047
/company/imagination-network;ImagiNation Network;;;;unknown;;/company/aol;AOL;news;USA;NY;New York;New York;;3048
/company/imagine-communications;Imagine Communications;software;USA;CA;San Diego;San Diego;/company/harris-broadcast;Harris Broadcast;;USA;CO;TBD;"Englewood;";;3049
/company/imaginova;Imaginova;ecommerce;USA;NY;New York;New York;/company/techmedianetwork;TechMedia Network;advertising;USA;NY;New York;New York;;3050
/company/imago-scientific-instruments;Imago Scientific Instruments;other;USA;WI;Madison;Madison;/company/ametek;AMETEK;;USA;PA;Philadelphia;Paoli;;3051
/company/imanet;Imanet;software;;;unknown;;/company/descartes-systems-group;Descartes Systems Group;;CAN;;Waterloo;Waterloo;;3052
/company/imaste;IMASTE;enterprise;ESP;;Madrid;Madrid;/company/on24;ON24;web;USA;CA;SF Bay;San Francisco;;3053
/company/imatrix;IMATRIX;;;;unknown;;/company/primaccess-technologies-pvt-ltd;Primaccess Technologies;software;IND;;Hyderabad;Hyderabad;;3054
/company/imclone-systems;Imclone Systems;biotech;USA;NY;New York;New York;/company/eli-lilly;Eli Lilly;biotech;USA;IN;Indianapolis;Indianapolis;7133620000;3055
/company/imdb;IMDB;web;USA;WA;Seattle;Seattle;/company/amazon;Amazon;ecommerce;USA;WA;Seattle;Seattle;;3056
/company/img-worldwide;IMG Worldwide;news;USA;NY;New York;"New York;";/company/william-morris-endeavor;William Morris Endeavor;games_video;USA;CA;Los Angeles;Beverly Hills;2400000000;3057
/company/imified;Imified;mobile;;;unknown;;/company/voxeo;Voxeo;network_hosting;USA;FL;Orlando;Orlando;;3058
/company/imity;imity;mobile;DNK;;DNK;Copenhagen;/company/zyb;ZYB;mobile;DNK;;DNK;Copenhagen;;3059
/company/iml-interactive-meetings-limited;IML (Interactive Meetings Limited);;;;unknown;;/company/lumi-mobile;Lumi Mobile;mobile;GBR;;London;London;;3060
/company/immenstar-inc;ImmenStar Inc.;;USA;CA;SF Bay;Los Gatos;/company/cortina-systems;Cortina Systems;hardware;USA;CA;SF Bay;Sunnyvale;;3061
/company/immersifind;ImmersiFind;;CAN;;Vancouver;Vancouver;/company/dirxion;Dirxion;enterprise;USA;MO;Saint Louis;St Louis;;3062
/company/immersive-media;Immersive Media;games_video;;;unknown;;/company/immersive-ventures;Immersive Ventures;games_video;;;unknown;;;3063
/company/immunet-corporation;Immunet Corporation;software;USA;CA;SF Bay;Palo Alto;/company/sourcefire;Sourcefire;software;USA;MD;Washington DC;Columbia;21000000;3064
/company/impaq-business-solutions;IMPAQ Business Solutions;;;;unknown;;/company/procserve;ProcServe;ecommerce;GBR;;London;London;;3065
/company/imperator;Imperator;software;BGR;;Shumen;Shumen;/company/ultraplay;UltraPlay;software;BGR;;Shumen;Shumen;;3066
/company/imperial-chemical-industries;Imperial Chemical Industries;;;;unknown;;/company/akzonobel;AkzoNobel;other;NLD;;Amsterdam;Amsterdam;;3067
/company/imperial-supplies;Imperial Supplies;;;;unknown;;/company/w-w-grainger;W.W. Grainger;;USA;GA;Savannah;"Savannah;";;3068
/company/impermium;Impermium;security;USA;CA;SF Bay;Redwood City;/company/google;Google;search;USA;CA;SF Bay;Mountain View;;3069
/company/implicit-monitoring-solutions;Implicit Monitoring Solutions;enterprise;USA;TX;Dallas;Dallas;/company/m2m-data;M2M Data;;USA;CO;Colorado - Other;;;3070
/company/impulse;Impulse;ecommerce;;;unknown;;/company/gamestop;Gamestop;games_video;USA;TX;Dallas;Grapevine;;3071
/company/impulsesave;ImpulseSave;mobile;USA;MA;Boston;Cambridge;/company/betterment;Betterment;finance;USA;NY;New York;New York;;3072
/company/imsafer;IMSafer;web;USA;TX;Houston;The Woodlands;/company/crisp-thinking;Crisp Thinking;software;GBR;;Leeds;Leeds;;3073
/company/imsense;imsense;other;GBR;;London;Cambridge;/company/apple;Apple;hardware;USA;CA;SF Bay;Cupertino;;3074
/company/imunotech-sistemas-diagnosticos;Imunotech Sistemas Diagnosticos;local;;;unknown;;/company/advance-medical;ADVANCE Medical;medical;;;unknown;;;3075
/company/in-vision-research-corporation;In.vision Research Corporation;software;USA;FL;Tampa;Saint Petersburg;/company/quark;Quark;software;USA;CO;Denver;Denver;;3076
/company/inaphone;InAphone;mobile;DNK;;DNK;Copenhagen;/company/iloop-mobile;iLoop Mobile;advertising;USA;CA;SF Bay;San Jose;;3077
/company/inavein;Inavein;health;USA;MA;Boston;Lexington;/company/lemaitre-vascular;LeMaitre Vascular;hardware;USA;MA;Boston;Burlington;2500000;3078
/company/inbaak-games;InBaak Games;;;;unknown;;/company/iroyin;Iroyin;consulting;NGA;;Ikeja;"Ikeja; Lagos";15000;3079
/company/inbound-score;Inbound Score;;;;unknown;;/company/fliptop;Fliptop;enterprise;USA;CA;SF Bay;San Francisco;;3080
/company/inbox-marketing;INBOX Marketing;;;;unknown;;/company/responsys;Responsys;software;USA;CA;SF Bay;San Bruno;;3081
/company/inca-holdings;Inca Holdings;ecommerce;GBR;;Egham;Egham;/company/avisen;Avisen;consulting;GBR;;London;London;5720000;3082
/company/incentive-publications;Incentive Publications;web;USA;TX;Dallas;Grapevine;/company/world-book;World Book;web;USA;IL;Chicago;Chicago;;3083
/company/incentive-targeting;Incentive Targeting;public_relations;USA;MA;Boston;Cambridge;/company/google;Google;search;USA;CA;SF Bay;Mountain View;;3084
/company/incited-media;Incited Media;games_video;USA;CA;Los Angeles;Los Angeles;/company/aeg-digital-media;AEG Digital Media;;USA;CA;Los Angeles;Los Angeles;;3085
/company/incline-therapeutics;Incline Therapeutics;biotech;USA;CA;SF Bay;Redwood City;/company/the-medicines-company;The Medicines Company;biotech;USA;NJ;Parsippany;Parsippany;;3086
/company/incoqnito;INCOQNITO;;;;unknown;;/company/crave;CRAVE;other;USA;CA;SF Bay;San Francisco;;3087
/company/increase-crm;Increase CRM;software;GBR;;United Kingdom - Other;;/company/genesis-communications;Genesis Communications;mobile;GBR;;Bury;Bury;;3088
/company/incredible-labs;Incredible Labs;mobile;USA;CA;SF Bay;San Francisco;/company/yahoo;Yahoo!;web;USA;CA;SF Bay;Sunnyvale;;3089
/company/incuity-software;Incuity Software;software;USA;CA;Los Angeles;Mission Viejo;/company/rockwell-automation;Rockwell Automation;hardware;USA;WI;Milwaukee;Milwaukee;;3090
/company/indebancorp;Indebancorp;finance;USA;OH;TBD;Oak Harbor;/company/croghan-colonial-bank;Croghan Colonial Bank;finance;USA;OH;unknown;Fremont;29000000;3091
/company/indeed;Indeed;web;USA;TX;Austin;Austin;/company/recruit;"Recruit Co.; Ltd";;JPN;;Tokyo;Tokyo;;3092
/company/indextank;IndexTank;search;USA;CA;SF Bay;San Francisco;/company/linkedin;LinkedIn;social;USA;CA;SF Bay;Mountain View;;3093
/company/indextools;Indextools;other;HUN;;Budapest;Budapest;/company/yahoo;Yahoo!;web;USA;CA;SF Bay;Sunnyvale;;3094
/company/indiana-fiber-works;Indiana Fiber Works;;;;unknown;;/company/zayo-group;Zayo Group;public_relations;USA;CO;Denver;Louisville;;3095
/company/indicative-software;Indicative Software;software;USA;CO;Fort Collins;Fort Collins;/company/nimsoft;Nimsoft;enterprise;USA;CA;SF Bay;Redwood City;;3096
/company/indieclick-media-group;IndieClick Media Group;advertising;USA;CA;Los Angeles;Los Angeles;/company/demandmedia;Demand Media;news;USA;CA;Los Angeles;Santa Monica;;3097
/company/indiescapes-com;indiescapes.com;;;;unknown;;/company/bemyguest-com-sg;BeMyGuest.com.sg;travel;SGP;;Singapore - Other;;;3098
/company/indiewire;indieWIRE;software;USA;NY;New York;Brooklyn;/company/snagfilms;SnagFilms;social;USA;DC;Washington DC;Washington;1000000;3099
/company/indigio-group;Indigio Group;software;USA;CO;Denver;Denver;/company/bridgeline-software;Bridgeline Software;software;USA;MA;Boston;Woburn;6090000;3100
/company/indisys;Indisys;enterprise;ESP;;Sevilla;Sevilla;/company/intel;Intel;hardware;USA;CA;SF Bay;Santa Clara;26000000;3101
/company/indlaw;Indlaw;web;IND;;New Delhi;New Delhi;/company/thomson-reuters;Thomson Reuters;analytics;USA;NY;New York;New York;;3102
/company/indom;INDOM;network_hosting;FRA;;Paris;Paris;/company/netnames;NetNames;;GBR;;London;London;;3103
/company/indoor-media;Indoor Media;advertising;GBR;;Middlesex;Middlesex;/company/komli-media;Komli Media;advertising;IND;;Mumbai;Mumbai;;3104
/company/indplay;inDplay;games_video;USA;CA;Venice;Venice;/company/ascent-media-corporation;Ascent Media Corporation;advertising;USA;CA;Los Angeles;Santa Monica;;3105
/company/indulgeliving-com;indulgeliving.com;;;;unknown;;/company/buytopia;Buytopia;ecommerce;;;unknown;;;3106
/company/industry-brains;IndustryBrains;;USA;NY;New York;New York;/company/adiant;Adiant;advertising;USA;NJ;Somerville;Somerville;;3107
/company/industry-brains;IndustryBrains;;USA;NY;New York;New York;/company/marchex;Marchex;mobile;USA;WA;Seattle;Seattle;31000000;3108
/company/industrynet;IndustryNet;web;;;unknown;;/company/manufacturers-news;Manufacturers' News;web;USA;IL;Chicago;Evanston;;3109
/company/infinia;Infinia;cleantech;USA;UT;Salt Lake City;OGDEN;/company/qnergy;Qnergy;manufacturing;ISR;;TBD;En-Harod Ihud;;3110
/company/infinitybox;Infinity Box;web;USA;FL;Tampa;Tampa;/company/surveymonkey;SurveyMonkey;software;USA;CA;SF Bay;Palo Alto;35000000;3111
/company/infinity-technology;Infinity Technology;;USA;AL;Huntsville;Huntsville;/company/11i-solutions;11i Solutions;enterprise;USA;AL;Huntsville;Huntsville;;3112
/company/infochimps;Infochimps;enterprise;USA;TX;Austin;Austin;/company/csc;CSC;consulting;USA;VA;Washington DC;Falls Church;;3113
/company/infochoice;InfoChoice;web;AUS;;Sydney;Sydney;/company/iselect;iSelect;web;AUS;;Cheltenham;Cheltenham;33500000;3114
/company/infodyne-corporation;InfoDyne Corporation;enterprise;USA;IL;Chicago;Park Ridge;/company/ibm;IBM;software;USA;NY;New York;Armonk;;3115
/company/infoether;InfoEther;software;USA;VA;Washington DC;Reston;/company/livingsocial;LivingSocial;ecommerce;USA;DC;Washington DC;Washington D.C.;;3116
/company/infogear-technology;InfoGear Technology;software;USA;CA;SF Bay;Redwood City;/company/cisco;Cisco;hardware;USA;CA;SF Bay;San Jose;;3117
/company/infointeractive;InfoInterActive;software;CAN;;Bedford;"Bedford; Nova Scotia";/company/aol;AOL;news;USA;NY;New York;New York;28200000;3118
/company/infonox;Infonox;enterprise;USA;CA;SF Bay;Sunnyvale;/company/total-system-services;Total System Services;ecommerce;USA;GA;Columbus;Columbus;50000000;3119
/company/inform-business-impact;Inform Business Impact;;AUS;;SF Bay;"Brisbane; QLD";/company/successfactors;SuccessFactors;enterprise;USA;CA;SF Bay;San Mateo;40500000;3120
/company/informance-international;Informance International;enterprise;USA;IL;Chicago;Northbrook;/company/cdc-software-corporation;CDC Software;enterprise;USA;GA;Atlanta;Atlanta;;3121
/company/informatica;Informatica;software;USA;CA;SF Bay;Redwood City;/company/wisdomforce-technologies;WisdomForce Technologies;software;USA;WA;TBD;"Seattle; WA";;3122
